project;test file;mutants;killed;incompetent;timeout;survived;mutation score
first-missing-positive;test_3-5_0-3_113;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-5_170;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_29;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-6_182;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-5_161;25;21;0;3;1;96.00
first-missing-positive;test_3-5_1-0_311;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-9_291;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-7_239;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_275;25;17;0;4;4;84.00
first-missing-positive;test_3-5_0-1_42;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-9_281;25;21;0;2;2;92.00
first-missing-positive;test_3-5_0-6_205;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-2_62;25;19;0;4;2;92.00
first-missing-positive;test_3-5_1-0_327;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_271;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_14;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-8_263;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_11;25;20;0;4;1;96.00
first-missing-positive;test_3-5_1-0_320;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_37;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-0_7;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-9_290;25;21;0;1;3;88.00
first-missing-positive;test_3-5_0-1_43;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-1_44;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-4_135;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_298;25;18;0;3;4;84.00
first-missing-positive;test_3-5_0-2_76;25;19;0;4;2;92.00
first-missing-positive;test_3-5_1-0_304;25;17;0;4;4;84.00
first-missing-positive;test_3-5_0-7_228;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-8_256;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-4_147;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-8_244;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-5_164;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-3_105;25;19;0;4;2;92.00
first-missing-positive;test_3-5_1-0_302;25;19;0;1;5;80.00
first-missing-positive;test_3-5_0-7_221;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_122;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_41;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-5_157;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_145;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-5_159;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-4_136;25;19;0;3;3;88.00
first-missing-positive;test_3-5_1-0_313;25;18;0;3;4;84.00
first-missing-positive;test_3-5_0-3_117;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_80;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_288;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-2_61;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-7_218;25;20;0;3;2;92.00
first-missing-positive;test_3-5_0-4_140;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-0_12;25;19;0;4;2;92.00
first-missing-positive;test_3-5_1-0_316;25;20;0;1;4;84.00
first-missing-positive;test_3-5_0-4_124;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-3_93;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-0_18;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-0_26;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-1_60;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_58;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_274;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-2_75;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-3_97;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-0_30;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_89;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-4_128;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_289;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-5_173;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-7_237;25;18;0;3;4;84.00
first-missing-positive;test_3-5_0-1_52;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-9_278;25;22;0;2;1;96.00
first-missing-positive;test_3-5_0-6_191;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-1_51;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-6_208;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-1_32;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-3_101;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-6_192;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_138;25;21;0;2;2;92.00
first-missing-positive;test_3-5_0-8_241;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-2_68;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-5_155;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_13;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-5_158;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_47;25;17;0;4;4;84.00
first-missing-positive;test_3-5_0-1_39;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-7_214;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_63;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-0_27;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-7_240;25;21;0;2;2;92.00
first-missing-positive;test_3-5_0-0_6;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-4_141;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_59;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-5_174;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-2_88;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-8_243;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-9_282;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_132;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-9_280;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-9_277;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_129;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-9_286;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-8_267;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-6_189;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-5_153;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-1_57;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-6_198;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_71;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-1_34;25;20;0;3;2;92.00
first-missing-positive;test_3-5_0-6_190;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-6_187;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_66;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-5_162;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-1_55;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-5_166;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-8_261;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-2_65;25;20;0;4;1;96.00
first-missing-positive;test_3-5_1-0_318;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-4_149;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-4_144;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-5_156;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-6_194;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-6_206;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_74;25;17;0;4;4;84.00
first-missing-positive;test_3-5_0-2_69;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_72;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-9_276;25;17;0;4;4;84.00
first-missing-positive;test_3-5_0-9_296;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_84;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-1_35;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-9_295;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-3_102;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_85;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_19;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-2_79;25;20;0;4;1;96.00
first-missing-positive;test_3-5_0-0_15;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-0_21;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-8_245;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-8_255;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-7_234;25;18;0;4;3;88.00
first-missing-positive;test_3-5_0-0_24;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-8_246;25;20;0;4;1;96.00
first-missing-positive;test_3-5_1-0_330;25;19;0;3;3;88.00
first-missing-positive;test_3-5_0-0_2;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-3_119;25;19;0;3;3;88.00
first-missing-positive;test_3-5_1-0_306;25;21;0;3;1;96.00
first-missing-positive;test_3-5_0-1_38;25;19;0;3;3;88.00
first-missing-positive;test_3-5_1-0_303;25;21;0;2;2;92.00
first-missing-positive;test_3-5_0-8_247;25;19;0;4;2;92.00
first-missing-positive;test_3-5_0-6_209;25;18;0;4;3;88.00
