project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
bfs;test_3-5_0-1_52;180;103;0;103;77;57.22
bfs;test_3-5_0-9_278;180;106;0;106;74;58.89
bfs;test_3-5_0-6_191;180;103;0;103;77;57.22
bfs;test_3-5_0-1_51;180;69;0;69;111;38.33
bfs;test_3-5_0-6_208;180;103;0;103;77;57.22
bfs;test_3-5_0-1_32;180;103;0;103;77;57.22
bfs;test_3-5_0-3_101;180;103;0;103;77;57.22
bfs;test_3-5_0-6_192;180;103;0;103;77;57.22
bfs;test_3-5_0-8_241;180;62;0;62;118;34.44
bfs;test_3-5_0-2_68;180;104;0;104;76;57.78
bfs;test_3-5_0-5_155;180;103;0;103;77;57.22
bfs;test_3-5_0-0_13;180;70;0;70;110;38.89
bfs;test_3-5_0-5_158;180;103;0;103;77;57.22
bfs;test_3-5_0-1_47;180;70;0;70;110;38.89
bfs;test_3-5_0-1_39;180;103;0;103;77;57.22
bfs;test_3-5_0-7_214;180;76;0;76;104;42.22
bfs;test_3-5_0-0_27;180;104;0;104;76;57.78
bfs;test_3-5_0-0_6;180;103;0;103;77;57.22
bfs;test_3-5_0-4_141;180;103;0;103;77;57.22
bfs;test_3-5_0-1_59;180;103;0;103;77;57.22
bfs;test_3-5_0-5_174;180;104;0;104;76;57.78
bfs;test_3-5_0-8_243;180;109;0;109;71;60.56
bfs;test_3-5_0-4_132;180;104;0;104;76;57.78
bfs;test_3-5_0-9_277;180;91;0;91;89;50.56
bfs;test_3-5_0-4_129;180;103;0;103;77;57.22
bfs;test_3-5_0-9_286;180;69;0;69;111;38.33
bfs;test_3-5_0-8_267;180;65;0;65;115;36.11
bfs;test_3-5_0-1_57;180;103;0;103;77;57.22
bfs;test_3-5_0-6_198;180;69;0;69;111;38.33
bfs;test_3-5_0-2_71;180;103;0;103;77;57.22
bfs;test_3-5_0-1_34;180;103;0;103;77;57.22
bfs;test_3-5_0-6_190;180;103;0;103;77;57.22
bfs;test_3-5_0-6_187;180;104;0;104;76;57.78
bfs;test_3-5_0-5_162;180;69;0;69;111;38.33
bfs;test_3-5_0-1_55;180;103;0;103;77;57.22
bfs;test_3-5_0-5_166;180;121;0;121;59;67.22
bfs;test_3-5_0-8_261;180;105;0;105;75;58.33
bfs;test_3-5_1-0_318;180;62;0;62;118;34.44
bfs;test_3-5_0-4_149;180;104;0;104;76;57.78
bfs;test_3-5_0-4_144;180;103;0;103;77;57.22
bfs;test_3-5_0-5_156;180;106;0;106;74;58.89
bfs;test_3-5_0-6_194;180;103;0;103;77;57.22
bfs;test_3-5_0-6_206;180;104;0;104;76;57.78
bfs;test_3-5_0-2_74;180;103;0;103;77;57.22
bfs;test_3-5_0-2_69;180;104;0;104;76;57.78
bfs;test_3-5_0-2_72;180;104;0;104;76;57.78
bfs;test_3-5_0-9_276;180;77;0;77;103;42.78
bfs;test_3-5_0-2_84;180;104;0;104;76;57.78
bfs;test_3-5_0-1_35;180;103;0;103;77;57.22
bfs;test_3-5_0-9_295;180;143;0;143;37;79.44
bfs;test_3-5_0-3_102;180;104;0;104;76;57.78
bfs;test_3-5_0-2_85;180;70;0;70;110;38.89
bfs;test_3-5_0-0_19;180;103;0;103;77;57.22
bfs;test_3-5_0-2_79;180;103;0;103;77;57.22
bfs;test_3-5_0-0_15;180;104;0;104;76;57.78
bfs;test_3-5_0-0_21;180;103;0;103;77;57.22
bfs;test_3-5_0-8_245;180;76;0;76;104;42.22
bfs;test_3-5_0-8_255;180;124;0;124;56;68.89
bfs;test_3-5_0-7_234;180;105;0;105;75;58.33
bfs;test_3-5_0-0_24;180;104;0;104;76;57.78
bfs;test_3-5_0-8_246;180;103;0;103;77;57.22
bfs;test_3-5_1-0_330;180;113;0;113;67;62.78
bfs;test_3-5_0-0_2;180;104;0;104;76;57.78
bfs;test_3-5_0-1_38;180;103;0;103;77;57.22
bfs;test_3-5_1-0_303;180;66;0;66;114;36.67
bfs;test_3-5_0-8_247;180;103;0;103;77;57.22
bfs;test_3-5_0-6_209;180;127;0;127;53;70.56
