project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
long-comm;test_3-5_0-6_182;30;23;0;23;7;76.67
long-comm;test_3-5_0-5_161;30;24;0;24;6;80.00
long-comm;test_3-5_1-0_311;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_291;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_239;30;23;0;23;7;76.67
long-comm;test_3-5_0-9_275;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_42;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_281;30;23;0;23;7;76.67
long-comm;test_3-5_0-6_205;30;25;0;25;5;83.33
long-comm;test_3-5_0-2_62;30;27;0;27;3;90.00
long-comm;test_3-5_1-0_327;30;24;0;24;6;80.00
long-comm;test_3-5_0-9_271;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_14;30;26;0;26;4;86.67
long-comm;test_3-5_0-8_263;30;24;0;24;6;80.00
long-comm;test_3-5_0-0_11;30;26;0;26;4;86.67
long-comm;test_3-5_1-0_320;30;21;0;21;9;70.00
long-comm;test_3-5_0-1_37;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_7;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_290;30;24;0;24;6;80.00
long-comm;test_3-5_0-1_43;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_44;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_135;30;25;0;25;5;83.33
long-comm;test_3-5_0-9_298;30;24;0;24;6;80.00
long-comm;test_3-5_0-2_76;30;25;0;25;5;83.33
long-comm;test_3-5_1-0_304;30;25;0;25;5;83.33
long-comm;test_3-5_0-7_228;30;26;0;26;4;86.67
long-comm;test_3-5_0-8_256;30;25;0;25;5;83.33
long-comm;test_3-5_0-8_244;30;24;0;24;6;80.00
long-comm;test_3-5_0-5_164;30;27;0;27;3;90.00
long-comm;test_3-5_0-3_105;30;26;0;26;4;86.67
long-comm;test_3-5_1-0_302;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_221;30;24;0;24;6;80.00
long-comm;test_3-5_0-4_122;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_41;30;25;0;25;5;83.33
long-comm;test_3-5_0-5_157;30;27;0;27;3;90.00
long-comm;test_3-5_0-4_145;30;25;0;25;5;83.33
long-comm;test_3-5_0-5_159;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_136;30;26;0;26;4;86.67
long-comm;test_3-5_1-0_313;30;25;0;25;5;83.33
long-comm;test_3-5_0-3_117;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_80;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_288;30;25;0;25;5;83.33
long-comm;test_3-5_0-2_61;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_218;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_140;30;27;0;27;3;90.00
long-comm;test_3-5_0-0_12;30;25;0;25;5;83.33
long-comm;test_3-5_1-0_316;30;24;0;24;6;80.00
long-comm;test_3-5_0-4_124;30;25;0;25;5;83.33
long-comm;test_3-5_0-3_93;30;25;0;25;5;83.33
long-comm;test_3-5_0-0_18;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_26;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_60;30;23;0;23;7;76.67
long-comm;test_3-5_0-1_58;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_274;30;27;0;27;3;90.00
long-comm;test_3-5_0-2_75;30;25;0;25;5;83.33
long-comm;test_3-5_0-3_97;30;25;0;25;5;83.33
long-comm;test_3-5_0-0_30;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_89;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_128;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_289;30;25;0;25;5;83.33
long-comm;test_3-5_0-5_173;30;25;0;25;5;83.33
long-comm;test_3-5_0-7_237;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_52;30;27;0;27;3;90.00
long-comm;test_3-5_0-9_278;30;19;0;19;11;63.33
long-comm;test_3-5_0-6_191;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_51;30;26;0;26;4;86.67
long-comm;test_3-5_0-6_208;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_32;30;26;0;26;4;86.67
long-comm;test_3-5_0-3_101;30;27;0;27;3;90.00
long-comm;test_3-5_0-6_192;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_138;30;27;0;27;3;90.00
long-comm;test_3-5_0-8_241;30;27;0;27;3;90.00
long-comm;test_3-5_0-2_68;30;26;0;26;4;86.67
long-comm;test_3-5_0-5_155;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_13;30;26;0;26;4;86.67
long-comm;test_3-5_0-5_158;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_47;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_39;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_214;30;23;0;23;7;76.67
long-comm;test_3-5_0-2_63;30;25;0;25;5;83.33
long-comm;test_3-5_0-0_27;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_240;30;25;0;25;5;83.33
long-comm;test_3-5_0-0_6;30;26;0;26;4;86.67
long-comm;test_3-5_0-4_141;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_59;30;27;0;27;3;90.00
long-comm;test_3-5_0-5_174;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_88;30;26;0;26;4;86.67
long-comm;test_3-5_0-8_243;30;23;0;23;7;76.67
long-comm;test_3-5_0-9_282;30;24;0;24;6;80.00
long-comm;test_3-5_0-4_132;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_280;30;24;0;24;6;80.00
long-comm;test_3-5_0-9_277;30;23;0;23;7;76.67
long-comm;test_3-5_0-4_129;30;25;0;25;5;83.33
long-comm;test_3-5_0-9_286;30;27;0;27;3;90.00
long-comm;test_3-5_0-8_267;30;25;0;25;5;83.33
long-comm;test_3-5_0-6_189;30;26;0;26;4;86.67
long-comm;test_3-5_0-5_153;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_57;30;26;0;26;4;86.67
long-comm;test_3-5_0-6_198;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_71;30;25;0;25;5;83.33
long-comm;test_3-5_0-1_34;30;26;0;26;4;86.67
long-comm;test_3-5_0-6_190;30;26;0;26;4;86.67
long-comm;test_3-5_0-6_187;30;25;0;25;5;83.33
long-comm;test_3-5_0-2_66;30;25;0;25;5;83.33
long-comm;test_3-5_0-5_162;30;24;0;24;6;80.00
long-comm;test_3-5_0-1_55;30;23;0;23;7;76.67
long-comm;test_3-5_0-5_166;30;24;0;24;6;80.00
long-comm;test_3-5_0-8_261;30;23;0;23;7;76.67
long-comm;test_3-5_0-2_65;30;25;0;25;5;83.33
long-comm;test_3-5_1-0_318;30;15;0;15;15;50.00
long-comm;test_3-5_0-4_149;30;25;0;25;5;83.33
long-comm;test_3-5_0-4_144;30;25;0;25;5;83.33
long-comm;test_3-5_0-5_156;30;26;0;26;4;86.67
long-comm;test_3-5_0-6_194;30;23;0;23;7;76.67
long-comm;test_3-5_0-6_206;30;27;0;27;3;90.00
long-comm;test_3-5_0-2_74;30;25;0;25;5;83.33
long-comm;test_3-5_0-2_69;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_72;30;26;0;26;4;86.67
long-comm;test_3-5_0-9_276;30;25;0;25;5;83.33
long-comm;test_3-5_0-9_296;30;24;0;24;6;80.00
long-comm;test_3-5_0-2_84;30;24;0;24;6;80.00
long-comm;test_3-5_0-1_35;30;26;0;26;4;86.67
long-comm;test_3-5_0-3_102;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_85;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_19;30;26;0;26;4;86.67
long-comm;test_3-5_0-2_79;30;26;0;26;4;86.67
long-comm;test_3-5_0-0_15;30;23;0;23;7;76.67
long-comm;test_3-5_0-0_21;30;25;0;25;5;83.33
long-comm;test_3-5_0-8_245;30;23;0;23;7;76.67
long-comm;test_3-5_0-8_255;30;26;0;26;4;86.67
long-comm;test_3-5_0-7_234;30;24;0;24;6;80.00
long-comm;test_3-5_0-0_24;30;26;0;26;4;86.67
long-comm;test_3-5_0-8_246;30;26;0;26;4;86.67
long-comm;test_3-5_1-0_330;30;25;0;25;5;83.33
long-comm;test_3-5_0-0_2;30;26;0;26;4;86.67
long-comm;test_3-5_0-3_119;30;26;0;26;4;86.67
long-comm;test_3-5_1-0_306;30;26;0;26;4;86.67
long-comm;test_3-5_0-1_38;30;25;0;25;5;83.33
long-comm;test_3-5_1-0_303;30;26;0;26;4;86.67
long-comm;test_3-5_0-8_247;30;25;0;25;5;83.33
long-comm;test_3-5_0-6_209;30;24;0;24;6;80.00
