project;test file;mutants;killed;incompetent;timeout;survived;mutation score
linked-list2;test_3-5_0-7_230;96;60;24;4;8;91.67
linked-list2;test_3-5_0-9_272;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_249;96;62;21;4;9;90.62
linked-list2;test_3-5_0-4_148;96;62;21;4;9;90.62
linked-list2;test_3-5_0-5_151;96;55;22;4;15;84.38
linked-list2;test_3-5_1-0_305;96;56;24;4;12;87.50
linked-list2;test_3-5_0-7_238;96;57;22;3;14;85.42
linked-list2;test_3-5_0-6_193;96;57;22;4;13;86.46
linked-list2;test_3-5_0-9_285;96;62;21;4;9;90.62
linked-list2;test_3-5_0-2_81;96;57;22;3;14;85.42
linked-list2;test_3-5_0-4_125;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_269;96;57;22;4;13;86.46
linked-list2;test_3-5_0-5_152;96;56;22;4;14;85.42
linked-list2;test_3-5_0-7_229;96;62;21;4;9;90.62
linked-list2;test_3-5_0-4_142;96;56;22;4;14;85.42
linked-list2;test_3-5_0-7_215;96;56;22;4;14;85.42
linked-list2;test_3-5_0-6_186;96;61;21;4;10;89.58
linked-list2;test_3-5_1-0_309;96;56;22;4;14;85.42
linked-list2;test_3-5_0-6_199;96;58;22;3;13;86.46
linked-list2;test_3-5_0-8_266;96;61;24;3;8;91.67
linked-list2;test_3-5_0-1_49;96;56;22;4;14;85.42
linked-list2;test_3-5_1-0_315;96;59;24;4;9;90.62
linked-list2;test_3-5_0-3_99;96;60;24;4;8;91.67
linked-list2;test_3-5_0-5_169;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_265;96;58;22;3;13;86.46
linked-list2;test_3-5_0-3_92;96;61;21;4;10;89.58
linked-list2;test_3-5_0-7_235;96;60;22;4;10;89.58
linked-list2;test_3-5_0-6_188;96;57;22;3;14;85.42
linked-list2;test_3-5_0-7_231;96;56;22;4;14;85.42
linked-list2;test_3-5_0-5_161;96;60;24;4;8;91.67
linked-list2;test_3-5_0-9_291;96;59;24;4;9;90.62
linked-list2;test_3-5_0-6_205;96;62;24;3;7;92.71
linked-list2;test_3-5_0-8_263;96;56;22;4;14;85.42
linked-list2;test_3-5_0-9_290;96;61;21;4;10;89.58
linked-list2;test_3-5_0-4_135;96;60;24;4;8;91.67
linked-list2;test_3-5_1-0_304;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_256;96;56;22;3;15;84.38
linked-list2;test_3-5_0-5_164;96;61;24;4;7;92.71
linked-list2;test_3-5_1-0_302;96;60;23;3;10;89.58
linked-list2;test_3-5_0-4_145;96;56;22;4;14;85.42
linked-list2;test_3-5_0-9_289;96;56;22;4;14;85.42
linked-list2;test_3-5_0-7_237;96;63;21;3;9;90.62
linked-list2;test_3-5_0-9_278;96;61;21;4;10;89.58
linked-list2;test_3-5_0-6_208;96;56;22;4;14;85.42
linked-list2;test_3-5_0-4_138;96;54;22;3;17;82.29
linked-list2;test_3-5_0-8_241;96;62;21;4;9;90.62
linked-list2;test_3-5_0-2_68;96;62;23;4;7;92.71
linked-list2;test_3-5_0-1_47;96;56;22;4;14;85.42
linked-list2;test_3-5_0-1_39;96;56;22;4;14;85.42
linked-list2;test_3-5_0-7_240;96;55;23;4;14;85.42
linked-list2;test_3-5_0-1_59;96;61;23;4;8;91.67
linked-list2;test_3-5_0-6_189;96;61;24;3;8;91.67
linked-list2;test_3-5_0-6_198;96;60;24;4;8;91.67
linked-list2;test_3-5_0-5_162;96;57;24;4;11;88.54
linked-list2;test_3-5_1-0_318;96;54;23;3;16;83.33
linked-list2;test_3-5_0-9_276;96;54;22;4;16;83.33
linked-list2;test_3-5_0-1_35;96;56;22;4;14;85.42
linked-list2;test_3-5_0-9_295;96;66;23;4;3;96.88
linked-list2;test_3-5_0-0_15;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_245;96;56;22;4;14;85.42
linked-list2;test_3-5_0-8_255;96;63;21;3;9;90.62
linked-list2;test_3-5_0-7_234;96;62;21;4;9;90.62
linked-list2;test_3-5_1-0_330;96;60;24;4;8;91.67
linked-list2;test_3-5_1-0_306;96;60;24;3;9;90.62
linked-list2;test_3-5_0-1_38;96;61;23;4;8;91.67
linked-list2;test_3-5_0-8_247;96;56;22;4;14;85.42
