project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
dfs;test_3-5_1-0_319;166;121;0;121;45;72.89
dfs;test_3-5_0-9_297;166;115;0;115;51;69.28
dfs;test_3-5_0-6_203;166;96;0;96;70;57.83
dfs;test_3-5_0-6_181;166;96;0;96;70;57.83
dfs;test_3-5_0-9_292;166;58;0;58;108;34.94
dfs;test_3-5_0-7_233;166;94;0;94;72;56.63
dfs;test_3-5_1-0_308;166;115;0;115;51;69.28
dfs;test_3-5_0-7_223;166;106;0;106;60;63.86
dfs;test_3-5_0-1_46;166;111;0;111;55;66.87
dfs;test_3-5_0-5_172;166;104;0;104;62;62.65
dfs;test_3-5_0-5_154;166;111;0;111;55;66.87
dfs;test_3-5_0-3_98;166;106;0;106;60;63.86
dfs;test_3-5_0-5_171;166;102;0;102;64;61.45
dfs;test_3-5_0-0_16;166;97;0;97;69;58.43
dfs;test_3-5_0-5_179;166;113;0;113;53;68.07
dfs;test_3-5_0-1_36;166;94;0;94;72;56.63
dfs;test_3-5_0-4_139;166;105;0;105;61;63.25
dfs;test_3-5_0-5_175;166;109;0;109;57;65.66
dfs;test_3-5_0-8_242;166;96;0;96;70;57.83
dfs;test_3-5_0-3_111;166;96;0;96;70;57.83
dfs;test_3-5_0-0_23;166;111;0;111;55;66.87
dfs;test_3-5_0-8_254;166;102;0;102;64;61.45
dfs;test_3-5_0-5_165;166;94;0;94;72;56.63
dfs;test_3-5_0-6_207;166;97;0;97;69;58.43
dfs;test_3-5_0-9_287;166;100;0;100;66;60.24
dfs;test_3-5_0-6_197;166;60;0;60;106;36.14
dfs;test_3-5_0-0_3;166;94;0;94;72;56.63
dfs;test_3-5_0-2_87;166;111;0;111;55;66.87
dfs;test_3-5_0-9_272;166;96;0;96;70;57.83
dfs;test_3-5_0-0_22;166;111;0;111;55;66.87
dfs;test_3-5_0-8_249;166;133;0;133;33;80.12
dfs;test_3-5_0-7_212;166;98;0;98;68;59.04
dfs;test_3-5_0-4_127;166;94;0;94;72;56.63
dfs;test_3-5_0-7_232;166;98;0;98;68;59.04
dfs;test_3-5_0-3_120;166;96;0;96;70;57.83
dfs;test_3-5_0-7_217;166;101;0;101;65;60.84
dfs;test_3-5_0-0_20;166;96;0;96;70;57.83
dfs;test_3-5_0-2_86;166;105;0;105;61;63.25
dfs;test_3-5_0-4_148;166;114;0;114;52;68.67
dfs;test_3-5_0-5_151;166;96;0;96;70;57.83
dfs;test_3-5_0-3_108;166;107;0;107;59;64.46
dfs;test_3-5_1-0_305;166;96;0;96;70;57.83
dfs;test_3-5_0-7_238;166;94;0;94;72;56.63
dfs;test_3-5_0-3_107;166;94;0;94;72;56.63
dfs;test_3-5_0-6_193;166;96;0;96;70;57.83
dfs;test_3-5_0-5_168;166;94;0;94;72;56.63
dfs;test_3-5_0-9_285;166;104;0;104;62;62.65
dfs;test_3-5_0-5_167;166;105;0;105;61;63.25
dfs;test_3-5_0-2_81;166;111;0;111;55;66.87
dfs;test_3-5_0-0_8;166;111;0;111;55;66.87
dfs;test_3-5_0-4_125;166;94;0;94;72;56.63
dfs;test_3-5_1-0_307;166;94;0;94;72;56.63
dfs;test_3-5_0-1_54;166;111;0;111;55;66.87
dfs;test_3-5_0-5_152;166;96;0;96;70;57.83
dfs;test_3-5_0-8_260;166;94;0;94;72;56.63
dfs;test_3-5_0-3_94;166;96;0;96;70;57.83
dfs;test_3-5_0-3_103;166;97;0;97;69;58.43
dfs;test_3-5_0-4_142;166;114;0;114;52;68.67
dfs;test_3-5_0-5_160;166;94;0;94;72;56.63
dfs;test_3-5_0-6_186;166;94;0;94;72;56.63
dfs;test_3-5_0-3_96;166;94;0;94;72;56.63
dfs;test_3-5_1-0_309;166;111;0;111;55;66.87
dfs;test_3-5_0-6_199;166;103;0;103;63;62.05
dfs;test_3-5_0-3_110;166;56;0;56;110;33.73
dfs;test_3-5_0-1_49;166;114;0;114;52;68.67
dfs;test_3-5_0-6_184;166;98;0;98;68;59.04
dfs;test_3-5_0-3_106;166;105;0;105;61;63.25
dfs;test_3-5_0-2_82;166;94;0;94;72;56.63
dfs;test_3-5_0-6_201;166;105;0;105;61;63.25
dfs;test_3-5_0-4_134;166;91;0;91;75;54.82
dfs;test_3-5_0-5_163;166;111;0;111;55;66.87
dfs;test_3-5_0-7_216;166;96;0;96;70;57.83
dfs;test_3-5_1-0_315;166;115;0;115;51;69.28
dfs;test_3-5_0-2_73;166;106;0;106;60;63.86
dfs;test_3-5_0-6_204;166;96;0;96;70;57.83
dfs;test_3-5_0-3_99;166;133;0;133;33;80.12
dfs;test_3-5_0-5_169;166;110;0;110;56;66.27
dfs;test_3-5_0-1_31;166;88;0;88;78;53.01
dfs;test_3-5_0-4_146;166;94;0;94;72;56.63
dfs;test_3-5_0-3_100;166;96;0;96;70;57.83
dfs;test_3-5_0-1_40;166;94;0;94;72;56.63
dfs;test_3-5_0-8_258;166;94;0;94;72;56.63
dfs;test_3-5_0-4_131;166;97;0;97;69;58.43
dfs;test_3-5_0-0_28;166;97;0;97;69;58.43
dfs;test_3-5_1-0_323;166;110;0;110;56;66.27
dfs;test_3-5_0-7_219;166;94;0;94;72;56.63
dfs;test_3-5_0-6_195;166;97;0;97;69;58.43
dfs;test_3-5_0-8_265;166;114;0;114;52;68.67
dfs;test_3-5_0-3_109;166;106;0;106;60;63.86
dfs;test_3-5_0-3_92;166;114;0;114;52;68.67
dfs;test_3-5_0-7_235;166;116;0;116;50;69.88
dfs;test_3-5_0-4_126;166;94;0;94;72;56.63
dfs;test_3-5_0-6_188;166;102;0;102;64;61.45
dfs;test_3-5_0-7_231;166;107;0;107;59;64.46
dfs;test_3-5_0-6_202;166;115;0;115;51;69.28
dfs;test_3-5_1-0_325;166;58;0;58;108;34.94
dfs;test_3-5_0-0_25;166;111;0;111;55;66.87
dfs;test_3-5_0-1_53;166;112;0;112;54;67.47
dfs;test_3-5_0-0_9;166;111;0;111;55;66.87
dfs;test_3-5_0-0_1;166;111;0;111;55;66.87
dfs;test_3-5_0-3_113;166;94;0;94;72;56.63
dfs;test_3-5_0-5_170;166;94;0;94;72;56.63
dfs;test_3-5_0-0_29;166;94;0;94;72;56.63
dfs;test_3-5_0-6_182;166;96;0;96;70;57.83
dfs;test_3-5_0-5_161;166;102;0;102;64;61.45
dfs;test_3-5_1-0_311;166;112;0;112;54;67.47
dfs;test_3-5_0-9_291;166;122;0;122;44;73.49
dfs;test_3-5_0-9_275;166;96;0;96;70;57.83
dfs;test_3-5_0-1_42;166;104;0;104;62;62.65
dfs;test_3-5_0-9_281;166;96;0;96;70;57.83
dfs;test_3-5_0-6_205;166;101;0;101;65;60.84
dfs;test_3-5_0-2_62;166;104;0;104;62;62.65
dfs;test_3-5_1-0_327;166;119;0;119;47;71.69
dfs;test_3-5_0-9_271;166;58;0;58;108;34.94
dfs;test_3-5_0-0_14;166;111;0;111;55;66.87
dfs;test_3-5_0-8_263;166;56;0;56;110;33.73
dfs;test_3-5_0-0_11;166;107;0;107;59;64.46
dfs;test_3-5_1-0_320;166;114;0;114;52;68.67
dfs;test_3-5_0-1_37;166;111;0;111;55;66.87
dfs;test_3-5_0-0_7;166;111;0;111;55;66.87
dfs;test_3-5_0-9_290;166;94;0;94;72;56.63
dfs;test_3-5_0-1_43;166;94;0;94;72;56.63
dfs;test_3-5_0-1_44;166;97;0;97;69;58.43
dfs;test_3-5_0-4_135;166;94;0;94;72;56.63
dfs;test_3-5_0-9_298;166;112;0;112;54;67.47
dfs;test_3-5_0-2_76;166;105;0;105;61;63.25
dfs;test_3-5_1-0_304;166;104;0;104;62;62.65
dfs;test_3-5_0-8_256;166;96;0;96;70;57.83
dfs;test_3-5_0-4_147;166;96;0;96;70;57.83
dfs;test_3-5_0-8_244;166;128;0;128;38;77.11
dfs;test_3-5_0-5_164;166;97;0;97;69;58.43
dfs;test_3-5_0-3_105;166;111;0;111;55;66.87
dfs;test_3-5_0-7_221;166;104;0;104;62;62.65
dfs;test_3-5_0-4_122;166;102;0;102;64;61.45
dfs;test_3-5_0-1_41;166;111;0;111;55;66.87
dfs;test_3-5_0-5_157;166;105;0;105;61;63.25
dfs;test_3-5_0-4_145;166;94;0;94;72;56.63
dfs;test_3-5_0-5_159;166;106;0;106;60;63.86
dfs;test_3-5_0-4_136;166;94;0;94;72;56.63
dfs;test_3-5_0-3_117;166;111;0;111;55;66.87
dfs;test_3-5_0-2_80;166;97;0;97;69;58.43
dfs;test_3-5_0-9_288;166;58;0;58;108;34.94
dfs;test_3-5_0-2_61;166;96;0;96;70;57.83
dfs;test_3-5_0-7_218;166;116;0;116;50;69.88
dfs;test_3-5_0-4_140;166;56;0;56;110;33.73
dfs;test_3-5_0-0_12;166;106;0;106;60;63.86
dfs;test_3-5_1-0_316;166;57;0;57;109;34.34
dfs;test_3-5_0-4_124;166;98;0;98;68;59.04
dfs;test_3-5_0-3_93;166;94;0;94;72;56.63
dfs;test_3-5_0-0_18;166;94;0;94;72;56.63
dfs;test_3-5_0-0_26;166;96;0;96;70;57.83
dfs;test_3-5_0-1_60;166;111;0;111;55;66.87
dfs;test_3-5_0-1_58;166;111;0;111;55;66.87
dfs;test_3-5_0-9_274;166;116;0;116;50;69.88
dfs;test_3-5_0-2_75;166;112;0;112;54;67.47
dfs;test_3-5_0-0_30;166;114;0;114;52;68.67
dfs;test_3-5_0-2_89;166;111;0;111;55;66.87
dfs;test_3-5_0-4_128;166;102;0;102;64;61.45
dfs;test_3-5_0-9_289;166;102;0;102;64;61.45
dfs;test_3-5_0-5_173;166;111;0;111;55;66.87
dfs;test_3-5_0-7_237;166;94;0;94;72;56.63
dfs;test_3-5_0-1_52;166;94;0;94;72;56.63
dfs;test_3-5_0-9_278;166;132;0;132;34;79.52
dfs;test_3-5_0-6_191;166;97;0;97;69;58.43
dfs;test_3-5_0-1_51;166;111;0;111;55;66.87
dfs;test_3-5_0-6_208;166;97;0;97;69;58.43
dfs;test_3-5_0-1_32;166;111;0;111;55;66.87
dfs;test_3-5_0-3_101;166;97;0;97;69;58.43
dfs;test_3-5_0-6_192;166;111;0;111;55;66.87
dfs;test_3-5_0-4_138;166;111;0;111;55;66.87
dfs;test_3-5_0-2_68;166;94;0;94;72;56.63
dfs;test_3-5_0-5_155;166;94;0;94;72;56.63
dfs;test_3-5_0-0_13;166;94;0;94;72;56.63
dfs;test_3-5_0-5_158;166;106;0;106;60;63.86
dfs;test_3-5_0-1_47;166;94;0;94;72;56.63
dfs;test_3-5_0-1_39;166;111;0;111;55;66.87
dfs;test_3-5_0-7_214;166;106;0;106;60;63.86
dfs;test_3-5_0-2_63;166;94;0;94;72;56.63
dfs;test_3-5_0-0_27;166;94;0;94;72;56.63
dfs;test_3-5_0-7_240;166;94;0;94;72;56.63
dfs;test_3-5_0-0_6;166;94;0;94;72;56.63
dfs;test_3-5_0-4_141;166;107;0;107;59;64.46
dfs;test_3-5_0-1_59;166;114;0;114;52;68.67
dfs;test_3-5_0-5_174;166;94;0;94;72;56.63
dfs;test_3-5_0-2_88;166;106;0;106;60;63.86
dfs;test_3-5_0-8_243;166;96;0;96;70;57.83
dfs;test_3-5_0-9_282;166;111;0;111;55;66.87
dfs;test_3-5_0-4_132;166;109;0;109;57;65.66
dfs;test_3-5_0-9_280;166;112;0;112;54;67.47
dfs;test_3-5_0-9_277;166;127;0;127;39;76.51
dfs;test_3-5_0-6_189;166;108;0;108;58;65.06
dfs;test_3-5_0-5_153;166;94;0;94;72;56.63
dfs;test_3-5_0-1_57;166;94;0;94;72;56.63
dfs;test_3-5_0-2_71;166;111;0;111;55;66.87
dfs;test_3-5_0-1_34;166;111;0;111;55;66.87
dfs;test_3-5_0-6_190;166;107;0;107;59;64.46
dfs;test_3-5_0-2_66;166;111;0;111;55;66.87
dfs;test_3-5_0-5_162;166;96;0;96;70;57.83
dfs;test_3-5_0-1_55;166;96;0;96;70;57.83
dfs;test_3-5_0-5_166;166;94;0;94;72;56.63
dfs;test_3-5_0-8_261;166;106;0;106;60;63.86
dfs;test_3-5_0-2_65;166;106;0;106;60;63.86
dfs;test_3-5_1-0_318;166;96;0;96;70;57.83
dfs;test_3-5_0-4_149;166;98;0;98;68;59.04
dfs;test_3-5_0-4_144;166;107;0;107;59;64.46
dfs;test_3-5_0-5_156;166;96;0;96;70;57.83
dfs;test_3-5_0-6_194;166;94;0;94;72;56.63
dfs;test_3-5_0-6_206;166;96;0;96;70;57.83
dfs;test_3-5_0-2_74;166;94;0;94;72;56.63
dfs;test_3-5_0-2_69;166;111;0;111;55;66.87
dfs;test_3-5_0-2_72;166;94;0;94;72;56.63
dfs;test_3-5_0-9_296;166;106;0;106;60;63.86
dfs;test_3-5_0-2_84;166;94;0;94;72;56.63
dfs;test_3-5_0-1_35;166;97;0;97;69;58.43
dfs;test_3-5_0-3_102;166;94;0;94;72;56.63
dfs;test_3-5_0-2_85;166;111;0;111;55;66.87
dfs;test_3-5_0-0_19;166;97;0;97;69;58.43
dfs;test_3-5_0-2_79;166;111;0;111;55;66.87
dfs;test_3-5_0-0_15;166;111;0;111;55;66.87
dfs;test_3-5_0-0_21;166;111;0;111;55;66.87
dfs;test_3-5_0-8_255;166;111;0;111;55;66.87
dfs;test_3-5_0-7_234;166;111;0;111;55;66.87
dfs;test_3-5_0-0_24;166;94;0;94;72;56.63
dfs;test_3-5_0-0_2;166;106;0;106;60;63.86
dfs;test_3-5_0-3_119;166;97;0;97;69;58.43
dfs;test_3-5_1-0_306;166;115;0;115;51;69.28
dfs;test_3-5_0-8_247;166;111;0;111;55;66.87
dfs;test_3-5_0-6_209;166;104;0;104;62;62.65
