project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
priority-queue2;test_3-5_0-9_274;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_75;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_30;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_89;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_128;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_289;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_237;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_52;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_278;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_51;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_208;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_101;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_192;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_138;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_241;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_68;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_13;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_158;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_47;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_39;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_27;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_240;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_6;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_141;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_174;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_88;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_243;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_132;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_129;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_286;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_267;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_153;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_57;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_71;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_34;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_190;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_187;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_66;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_162;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_55;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_166;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_261;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_65;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_318;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_149;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_144;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_156;13;11;0;11;2;84.62
